,T1D0,T1D1,T2D0,T3D0,T3D1,HeavyRain,LightRain,Rain,Sunny,DayOfWeek,BeforeNationalDay,NationalDayFront(1-4),NationalDayTail(5-7),Weekend,WorkingDay,WorkingWeekend
2016-09-21 22:40:00,7.0,25.0,16.0,17.0,20.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0
2016-09-21 23:00:00,19.0,13.0,7.0,23.0,21.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0
2016-09-21 23:20:00,13.0,21.0,1.0,24.0,19.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0
2016-09-21 23:40:00,16.0,14.0,1.0,18.0,10.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0
2016-09-22 00:00:00,17.0,110.0,1.0,11.0,142.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 00:20:00,5.0,74.0,1.0,13.0,106.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 00:40:00,16.0,49.0,0.0,12.0,72.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 01:00:00,6.0,6.0,0.0,16.0,5.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 01:20:00,9.0,9.0,0.0,10.0,8.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 01:40:00,12.0,10.0,0.0,13.0,5.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 02:00:00,4.0,11.0,0.0,15.0,5.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 02:20:00,8.0,8.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 02:40:00,10.0,4.0,0.0,12.0,6.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 03:00:00,7.0,9.0,0.0,16.0,5.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 03:20:00,8.0,15.0,0.0,18.0,4.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 03:40:00,6.0,13.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 04:00:00,4.0,21.0,0.0,11.0,8.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 04:20:00,10.0,12.0,0.0,16.0,5.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 04:40:00,11.0,22.0,0.0,10.0,5.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 05:00:00,5.0,27.0,18.0,16.0,14.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 05:20:00,2.0,27.0,20.0,20.0,9.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 05:40:00,3.0,39.0,21.0,24.0,10.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 06:00:00,6.0,42.0,30.0,26.0,33.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 06:20:00,10.0,61.0,31.0,33.0,37.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 06:40:00,36.0,60.0,38.0,100.0,50.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 07:00:00,28.0,79.0,72.0,122.0,63.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 07:20:00,40.0,96.0,79.0,112.0,88.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 07:40:00,34.0,100.0,100.0,134.0,93.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 08:00:00,50.0,106.0,108.0,164.0,121.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 08:20:00,58.0,98.0,110.0,160.0,127.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 08:40:00,51.0,111.0,101.0,172.0,136.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 09:00:00,43.0,123.0,96.0,151.0,116.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 09:20:00,52.0,107.0,81.0,132.0,110.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 09:40:00,59.0,110.0,65.0,101.0,96.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 10:00:00,47.0,98.0,83.0,92.0,82.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 10:20:00,49.0,106.0,48.0,112.0,91.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 10:40:00,43.0,85.0,44.0,100.0,102.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 11:00:00,27.0,76.0,60.0,87.0,64.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 11:20:00,35.0,85.0,52.0,107.0,72.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 11:40:00,49.0,84.0,45.0,91.0,62.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 12:00:00,34.0,105.0,63.0,75.0,88.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 12:20:00,43.0,91.0,61.0,91.0,107.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 12:40:00,41.0,98.0,59.0,101.0,92.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 13:00:00,46.0,96.0,59.0,106.0,78.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 13:20:00,64.0,103.0,76.0,98.0,98.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 13:40:00,41.0,120.0,75.0,102.0,115.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 14:00:00,58.0,73.0,61.0,133.0,83.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 14:20:00,41.0,90.0,68.0,104.0,78.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 14:40:00,33.0,90.0,83.0,98.0,105.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 15:00:00,61.0,90.0,62.0,100.0,94.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 15:20:00,48.0,115.0,73.0,121.0,101.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 15:40:00,57.0,89.0,71.0,120.0,76.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 16:00:00,58.0,102.0,51.0,106.0,89.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 16:20:00,52.0,104.0,93.0,132.0,87.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 16:40:00,42.0,113.0,96.0,146.0,86.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 17:00:00,29.0,114.0,71.0,131.0,78.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 17:20:00,36.0,102.0,76.0,122.0,86.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 17:40:00,33.0,113.0,70.0,117.0,78.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 18:00:00,26.0,81.0,83.0,83.0,54.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 18:20:00,21.0,83.0,63.0,86.0,53.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 18:40:00,24.0,88.0,53.0,65.0,99.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 19:00:00,30.0,41.0,39.0,47.0,57.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 19:20:00,18.0,47.0,31.0,52.0,72.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 19:40:00,33.0,43.0,29.0,39.0,44.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 20:00:00,24.0,34.0,30.0,50.0,44.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 20:20:00,18.0,22.0,45.0,42.0,39.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 20:40:00,18.0,29.0,30.0,37.0,38.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 21:00:00,17.0,29.0,18.0,41.0,32.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 21:20:00,18.0,20.0,28.0,27.0,43.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 21:40:00,20.0,24.0,16.0,32.0,36.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 22:00:00,9.0,15.0,20.0,27.0,27.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 22:20:00,7.0,26.0,13.0,23.0,15.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 22:40:00,7.0,23.0,18.0,17.0,22.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 23:00:00,2.0,18.0,12.0,13.0,13.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 23:20:00,6.0,13.0,11.0,7.0,12.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-22 23:40:00,5.0,13.0,7.0,12.0,10.0,0.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0
2016-09-23 00:00:00,10.0,101.0,0.0,17.0,141.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 00:20:00,11.0,82.0,4.0,12.0,93.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 00:40:00,8.0,46.0,1.0,15.0,79.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 01:00:00,9.0,6.0,0.0,16.0,6.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 01:20:00,5.0,10.0,1.0,12.0,9.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 01:40:00,7.0,8.0,0.0,19.0,4.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 02:00:00,4.0,5.0,0.0,11.0,8.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 02:20:00,5.0,7.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 02:40:00,9.0,10.0,0.0,17.0,5.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 03:00:00,8.0,12.0,0.0,14.0,9.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 03:20:00,13.0,14.0,0.0,11.0,5.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 03:40:00,10.0,15.0,0.0,12.0,9.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 04:00:00,7.0,15.0,0.0,12.0,5.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 04:20:00,11.0,23.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 04:40:00,15.0,19.0,1.0,10.0,4.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 05:00:00,6.0,34.0,8.0,9.0,8.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 05:20:00,5.0,29.0,17.0,16.0,11.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 05:40:00,7.0,38.0,26.0,25.0,22.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 06:00:00,12.0,22.0,31.0,23.0,28.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 06:20:00,17.0,63.0,32.0,60.0,41.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 06:40:00,32.0,63.0,54.0,69.0,53.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 07:00:00,28.0,86.0,82.0,118.0,66.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 07:20:00,41.0,100.0,91.0,132.0,81.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 07:40:00,42.0,93.0,103.0,152.0,105.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 08:00:00,49.0,110.0,112.0,149.0,118.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 08:20:00,68.0,127.0,106.0,132.0,135.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 08:40:00,50.0,112.0,118.0,161.0,154.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 09:00:00,41.0,129.0,92.0,176.0,134.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 09:20:00,52.0,107.0,93.0,157.0,137.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 09:40:00,44.0,105.0,76.0,137.0,96.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 10:00:00,58.0,79.0,75.0,109.0,87.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 10:20:00,53.0,65.0,80.0,106.0,89.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 10:40:00,56.0,92.0,72.0,108.0,77.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 11:00:00,56.0,88.0,52.0,87.0,94.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 11:20:00,45.0,84.0,57.0,93.0,84.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 11:40:00,41.0,92.0,53.0,83.0,88.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 12:00:00,56.0,115.0,78.0,86.0,91.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 12:20:00,51.0,97.0,77.0,124.0,79.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 12:40:00,61.0,90.0,84.0,110.0,99.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 13:00:00,57.0,107.0,78.0,117.0,101.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 13:20:00,67.0,109.0,67.0,108.0,114.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 13:40:00,45.0,127.0,83.0,134.0,118.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 14:00:00,58.0,108.0,65.0,161.0,105.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 14:20:00,53.0,115.0,81.0,132.0,129.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 14:40:00,59.0,125.0,93.0,150.0,97.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 15:00:00,47.0,98.0,98.0,164.0,98.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 15:20:00,66.0,113.0,93.0,150.0,120.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 15:40:00,78.0,114.0,82.0,182.0,107.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 16:00:00,76.0,110.0,77.0,155.0,102.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 16:20:00,86.0,112.0,100.0,137.0,119.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 16:40:00,44.0,113.0,110.0,146.0,137.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 17:00:00,45.0,113.0,95.0,130.0,86.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 17:20:00,38.0,105.0,92.0,108.0,110.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 17:40:00,46.0,141.0,95.0,137.0,121.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 18:00:00,40.0,93.0,80.0,98.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 18:20:00,45.0,96.0,71.0,129.0,95.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 18:40:00,32.0,108.0,80.0,80.0,96.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 19:00:00,29.0,53.0,63.0,63.0,58.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 19:20:00,23.0,61.0,57.0,70.0,86.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 19:40:00,32.0,56.0,62.0,50.0,55.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 20:00:00,27.0,34.0,40.0,54.0,58.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 20:20:00,25.0,36.0,31.0,42.0,49.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 20:40:00,28.0,47.0,40.0,49.0,43.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 21:00:00,15.0,36.0,25.0,45.0,46.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 21:20:00,25.0,28.0,25.0,45.0,35.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 21:40:00,21.0,46.0,27.0,45.0,27.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 22:00:00,21.0,20.0,19.0,30.0,29.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 22:20:00,9.0,31.0,30.0,28.0,17.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 22:40:00,12.0,17.0,30.0,19.0,34.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 23:00:00,4.0,12.0,11.0,15.0,12.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 23:20:00,1.0,15.0,11.0,16.0,9.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-23 23:40:00,6.0,20.0,9.0,13.0,11.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-09-24 00:00:00,9.0,117.0,2.0,14.0,170.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 00:20:00,12.0,118.0,1.0,14.0,106.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 00:40:00,6.0,61.0,3.0,24.0,92.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 01:00:00,14.0,10.0,1.0,19.0,6.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 01:20:00,6.0,4.0,0.0,20.0,7.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 01:40:00,10.0,8.0,2.0,12.0,13.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 02:00:00,10.0,9.0,0.0,16.0,8.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 02:20:00,4.0,8.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 02:40:00,8.0,10.0,0.0,14.0,10.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 03:00:00,11.0,6.0,0.0,11.0,7.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 03:20:00,10.0,23.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 03:40:00,14.0,15.0,0.0,16.0,8.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 04:00:00,6.0,16.0,0.0,12.0,6.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 04:20:00,11.0,16.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 04:40:00,20.0,25.0,1.0,13.0,7.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 05:00:00,4.0,29.0,14.0,8.0,8.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 05:20:00,5.0,38.0,17.0,12.0,12.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 05:40:00,9.0,30.0,16.0,34.0,14.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 06:00:00,8.0,37.0,30.0,35.0,17.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 06:20:00,19.0,58.0,31.0,52.0,44.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 06:40:00,24.0,63.0,45.0,75.0,48.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 07:00:00,28.0,74.0,46.0,83.0,73.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 07:20:00,33.0,74.0,64.0,88.0,71.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 07:40:00,35.0,106.0,82.0,104.0,95.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 08:00:00,43.0,95.0,74.0,114.0,122.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 08:20:00,64.0,101.0,86.0,121.0,113.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 08:40:00,71.0,102.0,91.0,127.0,107.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 09:00:00,52.0,82.0,94.0,117.0,115.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 09:20:00,68.0,86.0,96.0,113.0,128.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 09:40:00,66.0,78.0,100.0,134.0,124.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 10:00:00,56.0,83.0,107.0,121.0,97.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 10:20:00,70.0,86.0,85.0,119.0,99.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 10:40:00,54.0,79.0,77.0,122.0,89.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 11:00:00,54.0,75.0,89.0,115.0,87.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 11:20:00,58.0,89.0,61.0,87.0,84.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 11:40:00,47.0,91.0,61.0,104.0,90.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 12:00:00,49.0,110.0,64.0,107.0,120.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 12:20:00,31.0,107.0,76.0,104.0,72.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 12:40:00,55.0,92.0,70.0,114.0,104.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 13:00:00,41.0,90.0,67.0,122.0,113.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 13:20:00,42.0,117.0,79.0,122.0,112.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 13:40:00,64.0,104.0,83.0,120.0,108.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 14:00:00,56.0,88.0,74.0,122.0,93.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 14:20:00,55.0,87.0,87.0,116.0,101.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 14:40:00,78.0,102.0,97.0,112.0,98.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 15:00:00,55.0,95.0,80.0,153.0,104.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 15:20:00,63.0,110.0,89.0,157.0,134.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 15:40:00,66.0,104.0,94.0,110.0,105.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 16:00:00,81.0,93.0,87.0,140.0,109.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 16:20:00,59.0,84.0,83.0,135.0,107.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 16:40:00,48.0,90.0,89.0,152.0,114.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 17:00:00,73.0,94.0,71.0,167.0,87.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 17:20:00,55.0,85.0,89.0,124.0,88.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 17:40:00,32.0,105.0,85.0,102.0,87.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 18:00:00,42.0,78.0,34.0,108.0,57.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 18:20:00,35.0,75.0,0.0,108.0,77.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 18:40:00,54.0,59.0,1.0,92.0,66.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 19:00:00,32.0,50.0,0.0,68.0,53.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 19:20:00,47.0,46.0,9.0,78.0,60.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 19:40:00,21.0,51.0,34.0,59.0,50.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 20:00:00,23.0,42.0,39.0,70.0,57.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 20:20:00,28.0,30.0,35.0,43.0,62.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 20:40:00,30.0,51.0,35.0,64.0,49.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 21:00:00,23.0,26.0,27.0,56.0,39.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-09-24 21:20:00,23.0,27.0,28.0,54.0,42.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
