volume,time,tollgate_direction
2,2016-09-21 00:00:00,T2D0
64,2016-09-21 00:20:00,T1D1
6,2016-09-21 00:20:00,T1D0
116,2016-09-21 00:20:00,T3D1
17,2016-09-21 00:20:00,T3D0
2,2016-09-21 00:20:00,T2D0
41,2016-09-21 00:40:00,T1D1
7,2016-09-21 00:40:00,T1D0
54,2016-09-21 00:40:00,T3D1
13,2016-09-21 00:40:00,T3D0
2,2016-09-21 00:40:00,T2D0
9,2016-09-21 01:00:00,T1D1
7,2016-09-21 01:00:00,T1D0
7,2016-09-21 01:00:00,T3D1
17,2016-09-21 01:00:00,T3D0
8,2016-09-21 01:20:00,T1D1
4,2016-09-21 01:20:00,T1D0
5,2016-09-21 01:20:00,T3D1
16,2016-09-21 01:20:00,T3D0
1,2016-09-21 01:20:00,T2D0
13,2016-09-21 01:40:00,T1D1
6,2016-09-21 01:40:00,T1D0
7,2016-09-21 01:40:00,T3D1
17,2016-09-21 01:40:00,T3D0
1,2016-09-21 01:40:00,T2D0
10,2016-09-21 02:00:00,T1D1
6,2016-09-21 02:00:00,T1D0
7,2016-09-21 02:00:00,T3D1
9,2016-09-21 02:00:00,T3D0
7,2016-09-21 02:20:00,T1D1
10,2016-09-21 02:20:00,T1D0
7,2016-09-21 02:20:00,T3D1
12,2016-09-21 02:20:00,T3D0
10,2016-09-21 02:40:00,T1D1
6,2016-09-21 02:40:00,T1D0
3,2016-09-21 02:40:00,T3D1
13,2016-09-21 02:40:00,T3D0
12,2016-09-21 03:00:00,T1D1
5,2016-09-21 03:00:00,T1D0
4,2016-09-21 03:00:00,T3D1
14,2016-09-21 03:00:00,T3D0
15,2016-09-21 03:20:00,T1D1
6,2016-09-21 03:20:00,T1D0
3,2016-09-21 03:20:00,T3D1
10,2016-09-21 03:20:00,T3D0
19,2016-09-21 03:40:00,T1D1
10,2016-09-21 03:40:00,T1D0
6,2016-09-21 03:40:00,T3D1
11,2016-09-21 03:40:00,T3D0
18,2016-09-21 04:00:00,T1D1
16,2016-09-21 04:00:00,T1D0
3,2016-09-21 04:00:00,T3D1
14,2016-09-21 04:00:00,T3D0
18,2016-09-21 04:20:00,T1D1
14,2016-09-21 04:20:00,T1D0
3,2016-09-21 04:20:00,T3D1
12,2016-09-21 04:20:00,T3D0
18,2016-09-21 04:40:00,T1D1
11,2016-09-21 04:40:00,T1D0
5,2016-09-21 04:40:00,T3D1
15,2016-09-21 04:40:00,T3D0
31,2016-09-21 05:00:00,T1D1
10,2016-09-21 05:00:00,T1D0
6,2016-09-21 05:00:00,T3D1
16,2016-09-21 05:00:00,T3D0
1,2016-09-21 05:00:00,T2D0
28,2016-09-21 05:20:00,T1D1
14,2016-09-21 05:20:00,T1D0
11,2016-09-21 05:20:00,T3D1
16,2016-09-21 05:20:00,T3D0
5,2016-09-21 05:20:00,T2D0
30,2016-09-21 05:40:00,T1D1
28,2016-09-21 05:40:00,T1D0
11,2016-09-21 05:40:00,T3D1
25,2016-09-21 05:40:00,T3D0
6,2016-09-21 05:40:00,T2D0
36,2016-09-21 06:00:00,T1D1
36,2016-09-21 06:00:00,T1D0
20,2016-09-21 06:00:00,T3D1
32,2016-09-21 06:00:00,T3D0
6,2016-09-21 06:00:00,T2D0
50,2016-09-21 06:20:00,T1D1
41,2016-09-21 06:20:00,T1D0
42,2016-09-21 06:20:00,T3D1
47,2016-09-21 06:20:00,T3D0
9,2016-09-21 06:20:00,T2D0
71,2016-09-21 06:40:00,T1D1
75,2016-09-21 06:40:00,T1D0
37,2016-09-21 06:40:00,T3D1
85,2016-09-21 06:40:00,T3D0
14,2016-09-21 06:40:00,T2D0
77,2016-09-21 07:00:00,T1D1
78,2016-09-21 07:00:00,T1D0
66,2016-09-21 07:00:00,T3D1
116,2016-09-21 07:00:00,T3D0
42,2016-09-21 07:00:00,T2D0
94,2016-09-21 07:20:00,T1D1
84,2016-09-21 07:20:00,T1D0
92,2016-09-21 07:20:00,T3D1
133,2016-09-21 07:20:00,T3D0
37,2016-09-21 07:20:00,T2D0
99,2016-09-21 07:40:00,T1D1
95,2016-09-21 07:40:00,T1D0
89,2016-09-21 07:40:00,T3D1
151,2016-09-21 07:40:00,T3D0
44,2016-09-21 07:40:00,T2D0
100,2016-09-21 08:00:00,T1D1
122,2016-09-21 08:00:00,T1D0
126,2016-09-21 08:00:00,T3D1
135,2016-09-21 08:00:00,T3D0
37,2016-09-21 08:00:00,T2D0
105,2016-09-21 08:20:00,T1D1
126,2016-09-21 08:20:00,T1D0
122,2016-09-21 08:20:00,T3D1
163,2016-09-21 08:20:00,T3D0
30,2016-09-21 08:20:00,T2D0
119,2016-09-21 08:40:00,T1D1
77,2016-09-21 08:40:00,T1D0
149,2016-09-21 08:40:00,T3D1
120,2016-09-21 08:40:00,T3D0
66,2016-09-21 08:40:00,T2D0
137,2016-09-21 09:00:00,T1D1
49,2016-09-21 09:00:00,T1D0
131,2016-09-21 09:00:00,T3D1
139,2016-09-21 09:00:00,T3D0
104,2016-09-21 09:00:00,T2D0
132,2016-09-21 09:20:00,T1D1
55,2016-09-21 09:20:00,T1D0
83,2016-09-21 09:20:00,T3D1
120,2016-09-21 09:20:00,T3D0
100,2016-09-21 09:20:00,T2D0
122,2016-09-21 09:40:00,T1D1
53,2016-09-21 09:40:00,T1D0
78,2016-09-21 09:40:00,T3D1
130,2016-09-21 09:40:00,T3D0
80,2016-09-21 09:40:00,T2D0
96,2016-09-21 10:00:00,T1D1
36,2016-09-21 10:00:00,T1D0
71,2016-09-21 10:00:00,T3D1
114,2016-09-21 10:00:00,T3D0
72,2016-09-21 10:00:00,T2D0
98,2016-09-21 10:20:00,T1D1
57,2016-09-21 10:20:00,T1D0
87,2016-09-21 10:20:00,T3D1
115,2016-09-21 10:20:00,T3D0
67,2016-09-21 10:20:00,T2D0
89,2016-09-21 10:40:00,T1D1
37,2016-09-21 10:40:00,T1D0
80,2016-09-21 10:40:00,T3D1
118,2016-09-21 10:40:00,T3D0
74,2016-09-21 10:40:00,T2D0
77,2016-09-21 11:00:00,T1D1
32,2016-09-21 11:00:00,T1D0
70,2016-09-21 11:00:00,T3D1
76,2016-09-21 11:00:00,T3D0
45,2016-09-21 11:00:00,T2D0
79,2016-09-21 11:20:00,T1D1
27,2016-09-21 11:20:00,T1D0
72,2016-09-21 11:20:00,T3D1
101,2016-09-21 11:20:00,T3D0
58,2016-09-21 11:20:00,T2D0
78,2016-09-21 11:40:00,T1D1
32,2016-09-21 11:40:00,T1D0
82,2016-09-21 11:40:00,T3D1
97,2016-09-21 11:40:00,T3D0
50,2016-09-21 11:40:00,T2D0
84,2016-09-21 12:00:00,T1D1
45,2016-09-21 12:00:00,T1D0
88,2016-09-21 12:00:00,T3D1
68,2016-09-21 12:00:00,T3D0
63,2016-09-21 12:00:00,T2D0
96,2016-09-21 12:20:00,T1D1
42,2016-09-21 12:20:00,T1D0
85,2016-09-21 12:20:00,T3D1
79,2016-09-21 12:20:00,T3D0
42,2016-09-21 12:20:00,T2D0
90,2016-09-21 12:40:00,T1D1
38,2016-09-21 12:40:00,T1D0
102,2016-09-21 12:40:00,T3D1
110,2016-09-21 12:40:00,T3D0
55,2016-09-21 12:40:00,T2D0
87,2016-09-21 13:00:00,T1D1
44,2016-09-21 13:00:00,T1D0
100,2016-09-21 13:00:00,T3D1
99,2016-09-21 13:00:00,T3D0
82,2016-09-21 13:00:00,T2D0
87,2016-09-21 13:20:00,T1D1
41,2016-09-21 13:20:00,T1D0
108,2016-09-21 13:20:00,T3D1
113,2016-09-21 13:20:00,T3D0
72,2016-09-21 13:20:00,T2D0
105,2016-09-21 13:40:00,T1D1
51,2016-09-21 13:40:00,T1D0
99,2016-09-21 13:40:00,T3D1
95,2016-09-21 13:40:00,T3D0
62,2016-09-21 13:40:00,T2D0
104,2016-09-21 14:00:00,T1D1
53,2016-09-21 14:00:00,T1D0
74,2016-09-21 14:00:00,T3D1
108,2016-09-21 14:00:00,T3D0
78,2016-09-21 14:00:00,T2D0
93,2016-09-21 14:20:00,T1D1
43,2016-09-21 14:20:00,T1D0
98,2016-09-21 14:20:00,T3D1
93,2016-09-21 14:20:00,T3D0
79,2016-09-21 14:20:00,T2D0
103,2016-09-21 14:40:00,T1D1
54,2016-09-21 14:40:00,T1D0
100,2016-09-21 14:40:00,T3D1
102,2016-09-21 14:40:00,T3D0
66,2016-09-21 14:40:00,T2D0
98,2016-09-21 15:00:00,T1D1
48,2016-09-21 15:00:00,T1D0
98,2016-09-21 15:00:00,T3D1
113,2016-09-21 15:00:00,T3D0
63,2016-09-21 15:00:00,T2D0
96,2016-09-21 15:20:00,T1D1
46,2016-09-21 15:20:00,T1D0
108,2016-09-21 15:20:00,T3D1
114,2016-09-21 15:20:00,T3D0
81,2016-09-21 15:20:00,T2D0
90,2016-09-21 15:40:00,T1D1
49,2016-09-21 15:40:00,T1D0
99,2016-09-21 15:40:00,T3D1
89,2016-09-21 15:40:00,T3D0
77,2016-09-21 15:40:00,T2D0
105,2016-09-21 16:00:00,T1D1
46,2016-09-21 16:00:00,T1D0
87,2016-09-21 16:00:00,T3D1
109,2016-09-21 16:00:00,T3D0
66,2016-09-21 16:00:00,T2D0
97,2016-09-21 16:20:00,T1D1
45,2016-09-21 16:20:00,T1D0
88,2016-09-21 16:20:00,T3D1
118,2016-09-21 16:20:00,T3D0
81,2016-09-21 16:20:00,T2D0
98,2016-09-21 16:40:00,T1D1
46,2016-09-21 16:40:00,T1D0
100,2016-09-21 16:40:00,T3D1
124,2016-09-21 16:40:00,T3D0
99,2016-09-21 16:40:00,T2D0
94,2016-09-21 17:00:00,T1D1
47,2016-09-21 17:00:00,T1D0
77,2016-09-21 17:00:00,T3D1
118,2016-09-21 17:00:00,T3D0
88,2016-09-21 17:00:00,T2D0
109,2016-09-21 17:20:00,T1D1
35,2016-09-21 17:20:00,T1D0
94,2016-09-21 17:20:00,T3D1
116,2016-09-21 17:20:00,T3D0
77,2016-09-21 17:20:00,T2D0
94,2016-09-21 17:40:00,T1D1
20,2016-09-21 17:40:00,T1D0
95,2016-09-21 17:40:00,T3D1
100,2016-09-21 17:40:00,T3D0
83,2016-09-21 17:40:00,T2D0
74,2016-09-21 18:00:00,T1D1
20,2016-09-21 18:00:00,T1D0
67,2016-09-21 18:00:00,T3D1
90,2016-09-21 18:00:00,T3D0
58,2016-09-21 18:00:00,T2D0
85,2016-09-21 18:20:00,T1D1
20,2016-09-21 18:20:00,T1D0
75,2016-09-21 18:20:00,T3D1
72,2016-09-21 18:20:00,T3D0
72,2016-09-21 18:20:00,T2D0
78,2016-09-21 18:40:00,T1D1
24,2016-09-21 18:40:00,T1D0
68,2016-09-21 18:40:00,T3D1
52,2016-09-21 18:40:00,T3D0
49,2016-09-21 18:40:00,T2D0
46,2016-09-21 19:00:00,T1D1
19,2016-09-21 19:00:00,T1D0
60,2016-09-21 19:00:00,T3D1
64,2016-09-21 19:00:00,T3D0
47,2016-09-21 19:00:00,T2D0
40,2016-09-21 19:20:00,T1D1
19,2016-09-21 19:20:00,T1D0
52,2016-09-21 19:20:00,T3D1
48,2016-09-21 19:20:00,T3D0
35,2016-09-21 19:20:00,T2D0
49,2016-09-21 19:40:00,T1D1
25,2016-09-21 19:40:00,T1D0
39,2016-09-21 19:40:00,T3D1
65,2016-09-21 19:40:00,T3D0
38,2016-09-21 19:40:00,T2D0
43,2016-09-21 20:00:00,T1D1
20,2016-09-21 20:00:00,T1D0
49,2016-09-21 20:00:00,T3D1
42,2016-09-21 20:00:00,T3D0
38,2016-09-21 20:00:00,T2D0
47,2016-09-21 20:20:00,T1D1
15,2016-09-21 20:20:00,T1D0
40,2016-09-21 20:20:00,T3D1
40,2016-09-21 20:20:00,T3D0
18,2016-09-21 20:20:00,T2D0
26,2016-09-21 20:40:00,T1D1
30,2016-09-21 20:40:00,T1D0
35,2016-09-21 20:40:00,T3D1
42,2016-09-21 20:40:00,T3D0
24,2016-09-21 20:40:00,T2D0
29,2016-09-21 21:00:00,T1D1
13,2016-09-21 21:00:00,T1D0
41,2016-09-21 21:00:00,T3D1
42,2016-09-21 21:00:00,T3D0
27,2016-09-21 21:00:00,T2D0
33,2016-09-21 21:20:00,T1D1
18,2016-09-21 21:20:00,T1D0
46,2016-09-21 21:20:00,T3D1
43,2016-09-21 21:20:00,T3D0
32,2016-09-21 21:20:00,T2D0
28,2016-09-21 21:40:00,T1D1
11,2016-09-21 21:40:00,T1D0
30,2016-09-21 21:40:00,T3D1
35,2016-09-21 21:40:00,T3D0
26,2016-09-21 21:40:00,T2D0
26,2016-09-21 22:00:00,T1D1
11,2016-09-21 22:00:00,T1D0
20,2016-09-21 22:00:00,T3D1
24,2016-09-21 22:00:00,T3D0
24,2016-09-21 22:00:00,T2D0
23,2016-09-21 22:20:00,T1D1
8,2016-09-21 22:20:00,T1D0
15,2016-09-21 22:20:00,T3D1
33,2016-09-21 22:20:00,T3D0
21,2016-09-21 22:20:00,T2D0
25,2016-09-21 22:40:00,T1D1
7,2016-09-21 22:40:00,T1D0
20,2016-09-21 22:40:00,T3D1
17,2016-09-21 22:40:00,T3D0
16,2016-09-21 22:40:00,T2D0
13,2016-09-21 23:00:00,T1D1
19,2016-09-21 23:00:00,T1D0
21,2016-09-21 23:00:00,T3D1
23,2016-09-21 23:00:00,T3D0
7,2016-09-21 23:00:00,T2D0
21,2016-09-21 23:20:00,T1D1
13,2016-09-21 23:20:00,T1D0
19,2016-09-21 23:20:00,T3D1
24,2016-09-21 23:20:00,T3D0
1,2016-09-21 23:20:00,T2D0
14,2016-09-21 23:40:00,T1D1
16,2016-09-21 23:40:00,T1D0
10,2016-09-21 23:40:00,T3D1
18,2016-09-21 23:40:00,T3D0
1,2016-09-21 23:40:00,T2D0
110,2016-09-22 00:00:00,T1D1
17,2016-09-22 00:00:00,T1D0
142,2016-09-22 00:00:00,T3D1
11,2016-09-22 00:00:00,T3D0
1,2016-09-22 00:00:00,T2D0
74,2016-09-22 00:20:00,T1D1
5,2016-09-22 00:20:00,T1D0
106,2016-09-22 00:20:00,T3D1
13,2016-09-22 00:20:00,T3D0
1,2016-09-22 00:20:00,T2D0
49,2016-09-22 00:40:00,T1D1
16,2016-09-22 00:40:00,T1D0
72,2016-09-22 00:40:00,T3D1
12,2016-09-22 00:40:00,T3D0
6,2016-09-22 01:00:00,T1D1
6,2016-09-22 01:00:00,T1D0
5,2016-09-22 01:00:00,T3D1
16,2016-09-22 01:00:00,T3D0
9,2016-09-22 01:20:00,T1D1
9,2016-09-22 01:20:00,T1D0
8,2016-09-22 01:20:00,T3D1
10,2016-09-22 01:20:00,T3D0
10,2016-09-22 01:40:00,T1D1
12,2016-09-22 01:40:00,T1D0
5,2016-09-22 01:40:00,T3D1
13,2016-09-22 01:40:00,T3D0
11,2016-09-22 02:00:00,T1D1
4,2016-09-22 02:00:00,T1D0
5,2016-09-22 02:00:00,T3D1
15,2016-09-22 02:00:00,T3D0
8,2016-09-22 02:20:00,T1D1
8,2016-09-22 02:20:00,T1D0
5,2016-09-22 02:20:00,T3D1
8,2016-09-22 02:20:00,T3D0
4,2016-09-22 02:40:00,T1D1
10,2016-09-22 02:40:00,T1D0
6,2016-09-22 02:40:00,T3D1
12,2016-09-22 02:40:00,T3D0
9,2016-09-22 03:00:00,T1D1
7,2016-09-22 03:00:00,T1D0
5,2016-09-22 03:00:00,T3D1
16,2016-09-22 03:00:00,T3D0
15,2016-09-22 03:20:00,T1D1
8,2016-09-22 03:20:00,T1D0
4,2016-09-22 03:20:00,T3D1
18,2016-09-22 03:20:00,T3D0
13,2016-09-22 03:40:00,T1D1
6,2016-09-22 03:40:00,T1D0
2,2016-09-22 03:40:00,T3D1
12,2016-09-22 03:40:00,T3D0
21,2016-09-22 04:00:00,T1D1
4,2016-09-22 04:00:00,T1D0
8,2016-09-22 04:00:00,T3D1
11,2016-09-22 04:00:00,T3D0
12,2016-09-22 04:20:00,T1D1
10,2016-09-22 04:20:00,T1D0
5,2016-09-22 04:20:00,T3D1
16,2016-09-22 04:20:00,T3D0
22,2016-09-22 04:40:00,T1D1
11,2016-09-22 04:40:00,T1D0
5,2016-09-22 04:40:00,T3D1
10,2016-09-22 04:40:00,T3D0
27,2016-09-22 05:00:00,T1D1
5,2016-09-22 05:00:00,T1D0
14,2016-09-22 05:00:00,T3D1
16,2016-09-22 05:00:00,T3D0
18,2016-09-22 05:00:00,T2D0
27,2016-09-22 05:20:00,T1D1
2,2016-09-22 05:20:00,T1D0
9,2016-09-22 05:20:00,T3D1
20,2016-09-22 05:20:00,T3D0
20,2016-09-22 05:20:00,T2D0
39,2016-09-22 05:40:00,T1D1
3,2016-09-22 05:40:00,T1D0
10,2016-09-22 05:40:00,T3D1
24,2016-09-22 05:40:00,T3D0
21,2016-09-22 05:40:00,T2D0
42,2016-09-22 06:00:00,T1D1
6,2016-09-22 06:00:00,T1D0
33,2016-09-22 06:00:00,T3D1
26,2016-09-22 06:00:00,T3D0
30,2016-09-22 06:00:00,T2D0
61,2016-09-22 06:20:00,T1D1
10,2016-09-22 06:20:00,T1D0
37,2016-09-22 06:20:00,T3D1
33,2016-09-22 06:20:00,T3D0
31,2016-09-22 06:20:00,T2D0
60,2016-09-22 06:40:00,T1D1
36,2016-09-22 06:40:00,T1D0
50,2016-09-22 06:40:00,T3D1
100,2016-09-22 06:40:00,T3D0
38,2016-09-22 06:40:00,T2D0
79,2016-09-22 07:00:00,T1D1
28,2016-09-22 07:00:00,T1D0
63,2016-09-22 07:00:00,T3D1
122,2016-09-22 07:00:00,T3D0
72,2016-09-22 07:00:00,T2D0
96,2016-09-22 07:20:00,T1D1
40,2016-09-22 07:20:00,T1D0
88,2016-09-22 07:20:00,T3D1
112,2016-09-22 07:20:00,T3D0
79,2016-09-22 07:20:00,T2D0
100,2016-09-22 07:40:00,T1D1
34,2016-09-22 07:40:00,T1D0
93,2016-09-22 07:40:00,T3D1
134,2016-09-22 07:40:00,T3D0
100,2016-09-22 07:40:00,T2D0
106,2016-09-22 08:00:00,T1D1
50,2016-09-22 08:00:00,T1D0
121,2016-09-22 08:00:00,T3D1
164,2016-09-22 08:00:00,T3D0
108,2016-09-22 08:00:00,T2D0
98,2016-09-22 08:20:00,T1D1
58,2016-09-22 08:20:00,T1D0
127,2016-09-22 08:20:00,T3D1
160,2016-09-22 08:20:00,T3D0
110,2016-09-22 08:20:00,T2D0
111,2016-09-22 08:40:00,T1D1
51,2016-09-22 08:40:00,T1D0
136,2016-09-22 08:40:00,T3D1
172,2016-09-22 08:40:00,T3D0
101,2016-09-22 08:40:00,T2D0
123,2016-09-22 09:00:00,T1D1
43,2016-09-22 09:00:00,T1D0
116,2016-09-22 09:00:00,T3D1
151,2016-09-22 09:00:00,T3D0
96,2016-09-22 09:00:00,T2D0
107,2016-09-22 09:20:00,T1D1
52,2016-09-22 09:20:00,T1D0
110,2016-09-22 09:20:00,T3D1
132,2016-09-22 09:20:00,T3D0
81,2016-09-22 09:20:00,T2D0
110,2016-09-22 09:40:00,T1D1
59,2016-09-22 09:40:00,T1D0
96,2016-09-22 09:40:00,T3D1
101,2016-09-22 09:40:00,T3D0
65,2016-09-22 09:40:00,T2D0
98,2016-09-22 10:00:00,T1D1
47,2016-09-22 10:00:00,T1D0
82,2016-09-22 10:00:00,T3D1
92,2016-09-22 10:00:00,T3D0
83,2016-09-22 10:00:00,T2D0
106,2016-09-22 10:20:00,T1D1
49,2016-09-22 10:20:00,T1D0
91,2016-09-22 10:20:00,T3D1
112,2016-09-22 10:20:00,T3D0
48,2016-09-22 10:20:00,T2D0
85,2016-09-22 10:40:00,T1D1
43,2016-09-22 10:40:00,T1D0
102,2016-09-22 10:40:00,T3D1
100,2016-09-22 10:40:00,T3D0
44,2016-09-22 10:40:00,T2D0
76,2016-09-22 11:00:00,T1D1
27,2016-09-22 11:00:00,T1D0
64,2016-09-22 11:00:00,T3D1
87,2016-09-22 11:00:00,T3D0
60,2016-09-22 11:00:00,T2D0
85,2016-09-22 11:20:00,T1D1
35,2016-09-22 11:20:00,T1D0
72,2016-09-22 11:20:00,T3D1
107,2016-09-22 11:20:00,T3D0
52,2016-09-22 11:20:00,T2D0
84,2016-09-22 11:40:00,T1D1
49,2016-09-22 11:40:00,T1D0
62,2016-09-22 11:40:00,T3D1
91,2016-09-22 11:40:00,T3D0
45,2016-09-22 11:40:00,T2D0
105,2016-09-22 12:00:00,T1D1
34,2016-09-22 12:00:00,T1D0
88,2016-09-22 12:00:00,T3D1
75,2016-09-22 12:00:00,T3D0
63,2016-09-22 12:00:00,T2D0
91,2016-09-22 12:20:00,T1D1
43,2016-09-22 12:20:00,T1D0
107,2016-09-22 12:20:00,T3D1
91,2016-09-22 12:20:00,T3D0
61,2016-09-22 12:20:00,T2D0
98,2016-09-22 12:40:00,T1D1
41,2016-09-22 12:40:00,T1D0
92,2016-09-22 12:40:00,T3D1
101,2016-09-22 12:40:00,T3D0
59,2016-09-22 12:40:00,T2D0
96,2016-09-22 13:00:00,T1D1
46,2016-09-22 13:00:00,T1D0
78,2016-09-22 13:00:00,T3D1
106,2016-09-22 13:00:00,T3D0
59,2016-09-22 13:00:00,T2D0
103,2016-09-22 13:20:00,T1D1
64,2016-09-22 13:20:00,T1D0
98,2016-09-22 13:20:00,T3D1
98,2016-09-22 13:20:00,T3D0
76,2016-09-22 13:20:00,T2D0
120,2016-09-22 13:40:00,T1D1
41,2016-09-22 13:40:00,T1D0
115,2016-09-22 13:40:00,T3D1
102,2016-09-22 13:40:00,T3D0
75,2016-09-22 13:40:00,T2D0
73,2016-09-22 14:00:00,T1D1
58,2016-09-22 14:00:00,T1D0
83,2016-09-22 14:00:00,T3D1
133,2016-09-22 14:00:00,T3D0
61,2016-09-22 14:00:00,T2D0
90,2016-09-22 14:20:00,T1D1
41,2016-09-22 14:20:00,T1D0
78,2016-09-22 14:20:00,T3D1
104,2016-09-22 14:20:00,T3D0
68,2016-09-22 14:20:00,T2D0
90,2016-09-22 14:40:00,T1D1
33,2016-09-22 14:40:00,T1D0
105,2016-09-22 14:40:00,T3D1
98,2016-09-22 14:40:00,T3D0
83,2016-09-22 14:40:00,T2D0
90,2016-09-22 15:00:00,T1D1
61,2016-09-22 15:00:00,T1D0
94,2016-09-22 15:00:00,T3D1
100,2016-09-22 15:00:00,T3D0
62,2016-09-22 15:00:00,T2D0
115,2016-09-22 15:20:00,T1D1
48,2016-09-22 15:20:00,T1D0
101,2016-09-22 15:20:00,T3D1
121,2016-09-22 15:20:00,T3D0
73,2016-09-22 15:20:00,T2D0
89,2016-09-22 15:40:00,T1D1
57,2016-09-22 15:40:00,T1D0
76,2016-09-22 15:40:00,T3D1
120,2016-09-22 15:40:00,T3D0
71,2016-09-22 15:40:00,T2D0
102,2016-09-22 16:00:00,T1D1
58,2016-09-22 16:00:00,T1D0
89,2016-09-22 16:00:00,T3D1
106,2016-09-22 16:00:00,T3D0
51,2016-09-22 16:00:00,T2D0
104,2016-09-22 16:20:00,T1D1
52,2016-09-22 16:20:00,T1D0
87,2016-09-22 16:20:00,T3D1
132,2016-09-22 16:20:00,T3D0
93,2016-09-22 16:20:00,T2D0
113,2016-09-22 16:40:00,T1D1
42,2016-09-22 16:40:00,T1D0
86,2016-09-22 16:40:00,T3D1
146,2016-09-22 16:40:00,T3D0
96,2016-09-22 16:40:00,T2D0
114,2016-09-22 17:00:00,T1D1
29,2016-09-22 17:00:00,T1D0
78,2016-09-22 17:00:00,T3D1
131,2016-09-22 17:00:00,T3D0
71,2016-09-22 17:00:00,T2D0
102,2016-09-22 17:20:00,T1D1
36,2016-09-22 17:20:00,T1D0
86,2016-09-22 17:20:00,T3D1
122,2016-09-22 17:20:00,T3D0
76,2016-09-22 17:20:00,T2D0
113,2016-09-22 17:40:00,T1D1
33,2016-09-22 17:40:00,T1D0
78,2016-09-22 17:40:00,T3D1
117,2016-09-22 17:40:00,T3D0
70,2016-09-22 17:40:00,T2D0
81,2016-09-22 18:00:00,T1D1
26,2016-09-22 18:00:00,T1D0
54,2016-09-22 18:00:00,T3D1
83,2016-09-22 18:00:00,T3D0
83,2016-09-22 18:00:00,T2D0
83,2016-09-22 18:20:00,T1D1
21,2016-09-22 18:20:00,T1D0
53,2016-09-22 18:20:00,T3D1
86,2016-09-22 18:20:00,T3D0
63,2016-09-22 18:20:00,T2D0
88,2016-09-22 18:40:00,T1D1
24,2016-09-22 18:40:00,T1D0
99,2016-09-22 18:40:00,T3D1
65,2016-09-22 18:40:00,T3D0
53,2016-09-22 18:40:00,T2D0
41,2016-09-22 19:00:00,T1D1
30,2016-09-22 19:00:00,T1D0
57,2016-09-22 19:00:00,T3D1
47,2016-09-22 19:00:00,T3D0
39,2016-09-22 19:00:00,T2D0
47,2016-09-22 19:20:00,T1D1
18,2016-09-22 19:20:00,T1D0
72,2016-09-22 19:20:00,T3D1
52,2016-09-22 19:20:00,T3D0
31,2016-09-22 19:20:00,T2D0
43,2016-09-22 19:40:00,T1D1
33,2016-09-22 19:40:00,T1D0
44,2016-09-22 19:40:00,T3D1
39,2016-09-22 19:40:00,T3D0
29,2016-09-22 19:40:00,T2D0
34,2016-09-22 20:00:00,T1D1
24,2016-09-22 20:00:00,T1D0
44,2016-09-22 20:00:00,T3D1
50,2016-09-22 20:00:00,T3D0
30,2016-09-22 20:00:00,T2D0
22,2016-09-22 20:20:00,T1D1
18,2016-09-22 20:20:00,T1D0
39,2016-09-22 20:20:00,T3D1
42,2016-09-22 20:20:00,T3D0
45,2016-09-22 20:20:00,T2D0
29,2016-09-22 20:40:00,T1D1
18,2016-09-22 20:40:00,T1D0
38,2016-09-22 20:40:00,T3D1
37,2016-09-22 20:40:00,T3D0
30,2016-09-22 20:40:00,T2D0
29,2016-09-22 21:00:00,T1D1
17,2016-09-22 21:00:00,T1D0
32,2016-09-22 21:00:00,T3D1
41,2016-09-22 21:00:00,T3D0
18,2016-09-22 21:00:00,T2D0
20,2016-09-22 21:20:00,T1D1
18,2016-09-22 21:20:00,T1D0
43,2016-09-22 21:20:00,T3D1
27,2016-09-22 21:20:00,T3D0
28,2016-09-22 21:20:00,T2D0
24,2016-09-22 21:40:00,T1D1
20,2016-09-22 21:40:00,T1D0
36,2016-09-22 21:40:00,T3D1
32,2016-09-22 21:40:00,T3D0
16,2016-09-22 21:40:00,T2D0
15,2016-09-22 22:00:00,T1D1
9,2016-09-22 22:00:00,T1D0
27,2016-09-22 22:00:00,T3D1
27,2016-09-22 22:00:00,T3D0
20,2016-09-22 22:00:00,T2D0
26,2016-09-22 22:20:00,T1D1
7,2016-09-22 22:20:00,T1D0
15,2016-09-22 22:20:00,T3D1
23,2016-09-22 22:20:00,T3D0
13,2016-09-22 22:20:00,T2D0
23,2016-09-22 22:40:00,T1D1
7,2016-09-22 22:40:00,T1D0
22,2016-09-22 22:40:00,T3D1
17,2016-09-22 22:40:00,T3D0
18,2016-09-22 22:40:00,T2D0
18,2016-09-22 23:00:00,T1D1
2,2016-09-22 23:00:00,T1D0
13,2016-09-22 23:00:00,T3D1
13,2016-09-22 23:00:00,T3D0
12,2016-09-22 23:00:00,T2D0
13,2016-09-22 23:20:00,T1D1
6,2016-09-22 23:20:00,T1D0
12,2016-09-22 23:20:00,T3D1
7,2016-09-22 23:20:00,T3D0
11,2016-09-22 23:20:00,T2D0
13,2016-09-22 23:40:00,T1D1
5,2016-09-22 23:40:00,T1D0
10,2016-09-22 23:40:00,T3D1
12,2016-09-22 23:40:00,T3D0
7,2016-09-22 23:40:00,T2D0
101,2016-09-23 00:00:00,T1D1
10,2016-09-23 00:00:00,T1D0
141,2016-09-23 00:00:00,T3D1
17,2016-09-23 00:00:00,T3D0
82,2016-09-23 00:20:00,T1D1
11,2016-09-23 00:20:00,T1D0
